,GENUS,SPECIES,Match
0,Sus,Sus scrofa,138
1,Sus,Sus scrofa domesticus,138
2,Phacochoerus,Phacochoerus africanus,133
3,Leopardus,Leopardus geoffroyi,117
4,Acinonyx,Acinonyx jubatus,116
5,Felis,Felis catus,116
6,Lynx,Lynx canadensis,116
7,Prionailurus,Prionailurus bengalensis,116
8,Panthera,Panthera uncia,116
9,Prionailurus,Prionailurus viverrinus,116
10,Lynx,Lynx rufus,116
11,Panthera,Panthera onca,116
12,Panthera,Panthera leo,116
13,Panthera,Panthera tigris,115
14,Neofelis,Neofelis nebulosa,115
15,Panthera,Panthera pardus,114
16,Equus,Equus quagga,114
17,Equus,Equus asinus,113
18,Moschus,Moschus berezovskii,113
19,Pipistrellus,Pipistrellus kuhlii,113
20,Equus,Equus caballus,113
21,Hyaena,Hyaena hyaena,112
22,Myotis,Myotis myotis,112
23,Vicugna,Vicugna pacos,112
24,Myotis,Myotis daubentonii,111
25,Suricata,Suricata suricatta,111
26,Camelus,Camelus dromedarius,110
27,Odocoileus,Odocoileus virginianus texanus,110
28,Diceros,Diceros bicornis minor,110
29,Physeter,Physeter catodon,110
30,Phoca,Phoca vitulina,109
31,Myotis,Myotis lucifugus,109
32,Tupaia,Tupaia chinensis,109
33,Lontra,Lontra canadensis,108
34,Balaenoptera,Balaenoptera musculus,108
35,Camelus,Camelus ferus,108
36,Eumetopias,Eumetopias jubatus,108
37,Ailuropoda,Ailuropoda melanoleuca,108
38,Hipposideros,Hipposideros armiger,108
39,Eptesicus,Eptesicus fuscus,108
40,Camelus,Camelus bactrianus,108
41,Hippopotamus,Hippopotamus amphibius kiboko,108
42,Lutra,Lutra lutra,107
43,Mustela,Mustela putorius furo,107
44,Cervus,Cervus canadensis,107
45,Budorcas,Budorcas taxicolor,107
46,Mustela,Mustela erminea,107
47,Cervus,Cervus elaphus,107
48,Neogale,Neogale vison,107
49,Mustela,Mustela lutreola,107
50,Colobus,Colobus angolensis palliatus,107
51,Dama,Dama dama,107
52,Rhinopithecus,Rhinopithecus bieti,107
53,Meles,Meles meles,107
54,Piliocolobus,Piliocolobus tephrosceles,107
55,Mustela,Mustela nigripes,107
56,Halichoerus,Halichoerus grypus,107
57,Miniopterus,Miniopterus natalensis,106
58,Eubalaena,Eubalaena glacialis,106
59,Cavia,Cavia porcellus,106
60,Nannospalax,Nannospalax galili,106
61,Callorhinus,Callorhinus ursinus,106
62,Erinaceus,Erinaceus europaeus,106
63,Manis,Manis pentadactyla,106
64,Lemur,Lemur catta,106
65,Ursus,Ursus arctos,105
66,Ursus,Ursus americanus,105
67,Rhinopithecus,Rhinopithecus roxellana,105
68,Kogia,Kogia breviceps,105
69,Ursus,Ursus maritimus,105
70,Orcinus,Orcinus orca,105
71,Tursiops,Tursiops truncatus,105
72,Manis,Manis javanica,105
73,Trachypithecus,Trachypithecus francoisi,105
74,Bubalus,Bubalus bubalis,105
75,Macaca,Macaca mulatta,105
76,Molossus,Molossus molossus,105
77,Dipodomys,Dipodomys ordii,105
78,Peromyscus,Peromyscus leucopus,105
79,Lepus,Lepus europaeus,104
80,Bos,Bos javanicus,104
81,Lagenorhynchus,Lagenorhynchus albirostris,104
82,Bos,Bos indicus,104
83,Chlorocebus,Chlorocebus sabaeus,104
84,Bos,Bos indicus x Bos taurus,104
85,Bubalus,Bubalus kerabau,104
86,Heterocephalus,Heterocephalus glaber,104
87,Bison,Bison bison bison,104
88,Odobenus,Odobenus rosmarus divergens,104
89,Ovis,Ovis aries,104
90,Capra,Capra hircus,104
91,Bos,Bos taurus,104
92,Globicephala,Globicephala melas,104
93,Lagenorhynchus,Lagenorhynchus obliquidens,104
94,Urocitellus,Urocitellus parryii,104
95,Delphinus,Delphinus delphis,104
96,Ictidomys,Ictidomys tridecemlineatus,104
97,Octodon,Octodon degus,103
98,Zalophus,Zalophus californianus,103
99,Peromyscus,Peromyscus californicus insignis,103
100,Chinchilla,Chinchilla lanigera,103
101,Rhinolophus,Rhinolophus sinicus,103
102,Vulpes,Vulpes vulpes,103
103,Ochotona,Ochotona princeps,103
104,Vulpes,Vulpes lagopus,103
105,Propithecus,Propithecus coquereli,103
106,Bos,Bos mutus,103
107,Oryx,Oryx dammah,103
108,Carlito,Carlito syrichta,103
109,Ochotona,Ochotona curzoniae,102
110,Canis,Canis lupus dingo,102
111,Rousettus,Rousettus aegyptiacus,102
112,Jaculus,Jaculus jaculus,102
113,Desmodus,Desmodus rotundus,102
114,Marmota,Marmota marmota marmota,102
115,Papio,Papio anubis,102
116,Balaenoptera,Balaenoptera acutorostrata,102
117,Nyctereutes,Nyctereutes procyonoides,102
118,Neomonachus,Neomonachus schauinslandi,102
